id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
41056,1939,Blanco,Blanco,Blanco,48031,208061,10965,32343,248116,10019,509504,43750,2750,5084,456470,0,0,1450,509504,0,509504,0
41059,1939,Bogata,First,Red River,48387,81905,6850,39200,122630,6206,256791,50000,2500,13057,191234,0,0,0,256791,0,256791,0
41060,1939,Bonham,First,Fannin,48147,242524,71001,746861,545330,33105,1638821,100000,100000,56511,1374981,0,0,7329,1638821,0,1638821,0
41062,1939,Bowie,First,Montague,48337,416099,152980,29071,334982,24726,957858,50000,50000,1760,856098,0,0,0,957858,0,957858,0
41066,1939,Brady,Commercial,McCulloch,48307,341972,50100,98305,461371,36651,988399,97500,46000,34335,808490,0,0,2074,988399,0,988399,0
41065,1939,Brady,Brady,McCulloch,48307,375774,9025,23029,375690,23075,806593,50000,50000,54417,642176,0,0,10000,806593,0,806593,0
41067,1939,Breckenridge,First,Stephens,48429,417126,552656,169878,1011242,40000,2190901,100000,63000,58816,1964085,0,0,5000,2190902,-1,2190901,1
42039,1939,Brenham,Farmers,Washington,48477,115266,41888,198514,389799,10388,755855,50000,8500,12343,685012,0,0,0,755855,0,755855,0
41068,1939,Brenham,First,Washington,48477,372066,158750,294294,962802,137446,1925358,150000,28500,33765,1707600,0,0,5493,1925358,0,1925358,0
41070,1939,Bridgeport,First,Wise,48497,124557,30200,133193,82516,15001,385467,35000,28000,6449,314268,0,0,1750,385467,0,385467,0
41071,1939,Bronte,First,Coke,48081,145443,11950,110054,110354,3251,381052,25000,25000,7168,323884,0,0,0,381052,0,381052,0
41072,1939,Brownfield,First,Terry,48445,211125,37500,122665,534967,12002,918259,50000,8500,23016,836743,0,0,0,918259,0,918259,0
41073,1939,Brownsville,First,Cameron,48061,1281229,724500,46518,1410579,187021,3649847,250000,62500,15512,3310085,0,0,11750,3649847,0,3649847,0
41076,1939,Brownwood,First,Brown,48049,316521,1200200,29576,625689,95021,2267007,100000,100000,209000,1851999,0,0,6008,2267007,0,2267007,0
42016,1939,Brownwood,Citizens,Brown,48049,378263,250472,62165,400357,13316,1104573,135000,55000,13762,900811,0,0,0,1104573,0,1104573,0
41080,1939,Bryan,City,Brazos,48041,339984,284075,128355,534370,2,1286786,100000,100000,26075,1055313,0,0,5393,1286786,0,1286781,5
41079,1939,Bryan,First,Brazos,48041,353168,244500,327611,256403,105001,1286683,100000,60000,23441,1103242,0,0,0,1286683,0,1286683,0
42034,1939,Burkbernett,First,Wichita,48485,200907,15000,2427,149761,9500,377595,40000,20000,1132,316463,0,0,0,377595,0,377595,0
41083,1939,Byers,First,Clay,48077,105740,0,1000,49067,14590,170397,25000,7150,313,137934,0,0,0,170397,0,170397,0
41084,1939,Bynum,First,Hill,48217,84740,0,1200,94787,1052,181779,25000,15000,7087,134692,0,0,0,181779,0,181779,0
41085,1939,Caddo Mill,State,Hunt,48231,75834,0,3100,174355,10444,263733,30000,6500,2210,225023,0,0,0,263733,0,263733,0
41086,1939,Caldwell,Caldwell,Burleson,48051,137518,97000,129876,252127,6979,623500,100000,32000,1871,487941,0,0,1688,623500,0,623500,0
42044,1939,Cameron,First,Milam,48331,128285,71450,258785,223506,40851,722877,70000,3500,7350,642027,0,0,0,722877,0,722877,0
41088,1939,Cameron,Citizens,Milam,48331,551351,934493,2782755,742762,17028,5028389,100000,125000,14360,4789029,0,0,0,5028389,0,5028389,0
41089,1939,Canadian,First,Hemphill,48211,620293,63200,153002,282577,18138,1137210,75000,27000,20000,1011684,0,0,3526,1137210,0,1137210,0
41091,1939,Canton,First,Van Zandt,48467,52886,32000,231659,284855,12885,614285,40000,40000,19407,514878,0,0,0,614285,0,614285,0
41092,1939,Canyon,First,Randall,48381,411441,10950,78020,131875,18251,650537,50000,8800,18251,573238,0,0,248,650537,0,650537,0
41093,1939,Carthage,First,Panola,48365,123892,36700,72515,292303,22000,547410,50000,11000,8492,477918,0,0,0,547410,0,547410,0
41094,1939,Celeste,First,Hunt,48231,92619,4300,12174,107213,3503,219809,50000,6000,6878,156766,0,0,165,219809,0,219809,0
41096,1939,Childress,First,Childress,48075,684241,233933,448286,665037,35781,2067278,50000,100000,7170,1907608,0,0,2500,2067278,0,2067278,0
41098,1939,Chillicothe,First,Hardeman,48197,182950,22800,55553,241840,12000,515143,25000,15000,2860,472283,0,0,0,515143,0,515143,0
41099,1939,Cisco,First,Eastland,48133,494412,352200,23000,285574,33065,1188251,50000,50000,33354,1054897,0,0,0,1188251,0,1188251,0
41100,1939,Clarendon,First,Donley,48129,94468,129351,22584,134801,10721,391925,50000,31300,2286,308334,0,0,5,391925,0,391925,0
41101,1939,Clarksville,First,Red River,48387,134163,2500,33275,199624,23500,393062,50000,11000,12527,319280,0,0,255,393062,0,393062,0
42006,1939,Clarksville,Red River,Red River,48387,238765,12200,219244,424988,33668,928865,100000,25000,56679,747186,0,0,0,928865,0,928865,0
41103,1939,Claude,First,Armstrong,48011,166174,10400,16374,145704,25000,363652,25000,25000,1650,312002,0,0,0,363652,0,363652,0
45004,1939,Cleburne,Celburne,Johnson,48251,345388,274938,380786,569407,31603,1602122,175000,27500,20603,1370288,0,0,8731,1602122,0,1602122,0
41104,1939,Cleburne,City,Johnson,48251,421730,119025,377981,767603,33213,1719552,100000,32000,37479,1543234,0,0,6839,1719552,0,1719552,0
41105,1939,Cleveland,First,Liberty,48291,196372,5404,120143,116877,22076,460872,25000,40000,1066,391056,0,0,3750,460872,0,460872,0
42017,1939,Coleman,First,Coleman,48083,407278,183100,135755,556571,19000,1301704,100000,42000,44134,1115569,0,0,1,1301704,0,1301704,0
41112,1939,Colorado,City,Mitchell,48335,416412,90020,61704,664540,68310,1300986,100000,0,18544,1182442,0,0,0,1300986,0,1300986,0
45005,1939,Comanche,State,Comanche,48093,153113,15500,115591,232879,4000,521083,50000,27000,5538,436757,0,0,1788,521083,0,521083,0
41114,1939,Comanche,Comanche,Comanche,48093,254137,55737,3433,259293,17344,589944,50000,40000,21357,478041,0,0,546,589944,0,589944,0
41115,1939,Commerce,First,Hunt,48231,165652,34500,112089,258019,3952,574212,50000,12200,7300,504712,0,0,0,574212,0,574212,0
41116,1939,Conroe,First,Montgomery,48339,263080,424842,460172,681968,28361,1858423,50000,50000,83350,1667573,0,0,7500,1858423,0,1858423,0
41117,1939,Coolidge,First,Limestone,48293,134402,1000,8750,157774,700,302626,50000,27000,30604,195022,0,0,0,302626,0,302626,0
41118,1939,Cooper,First,Delta,48119,80789,15575,115097,464624,21755,697840,50000,34000,29570,584270,0,0,0,697840,0,697840,0
41119,1939,Cooper,Delta,Delta,48119,161270,98594,88433,282079,16637,647013,50000,50000,37620,509393,0,0,0,647013,0,647013,0
41122,1939,Corpus Christi,State,Nueces,48355,1273278,1354434,487940,3888279,130891,7134822,180000,120000,230258,6603364,0,0,1200,7134822,0,7134822,0
41121,1939,Corpus Christi,Corpus Christi,Nueces,48355,2271363,2236458,278972,6311357,189081,11287231,300000,300000,230858,10456264,0,0,109,11287231,0,11287231,0
41125,1939,Corsicana,State,Navarro,48349,725076,42800,369466,978281,266555,2382178,200000,58000,31228,2091127,0,0,1823,2382178,0,2382178,0
41124,1939,Corsicana,Corsicana,Navarro,48349,2287703,364900,255388,2911226,333633,6152850,600000,418000,20796,5114054,0,0,0,6152850,0,6152850,0
41126,1939,Cotulla,Stockmens,La Salle,48283,266787,0,14170,70257,13151,364365,50000,5000,29165,279977,0,0,223,364365,0,364365,0
41127,1939,Crandall,Citizens,Kaufman,48257,49960,39300,6221,179748,8000,283229,25000,50000,3902,204327,0,0,0,283229,0,283229,0
41128,1939,Crockett,First,Houston,48225,396671,15000,404168,312909,22980,1151728,100000,100000,85550,866178,0,0,0,1151728,0,1151728,0
41129,1939,Crosbyton,Citizens,Crosby,48107,267805,20000,31418,233185,9001,561409,50000,25000,15313,470983,0,0,113,561409,0,561409,0
41130,1939,Cross Plains,Farmers,Callahan,48059,196996,118062,259160,479614,12950,1066782,88650,13500,41210,920843,0,0,2579,1066782,0,1066782,0
41132,1939,Cushing,First,Nacogdoches,48347,100653,2300,30701,139011,3,272668,25000,25000,10619,212049,0,0,0,272668,0,272668,0
41134,1939,Daingerfield,National,Morris,48343,78130,84025,92359,217082,3253,474849,50000,29100,3789,391586,0,0,374,474849,0,474849,0
41135,1939,Dalhart,First,Dallam,48111,342930,31647,3617,212972,18300,609466,50000,16800,19400,522828,0,0,438,609466,0,609466,0
41139,1939,Dallas,National Bank of Commerce,Dallas,48113,1170764,2184673,466113,3680525,114798,7616873,150000,150000,250803,7066040,0,0,30,7616873,0,7616873,0
41138,1939,Dallas,Dallas,Dallas,48113,5793639,2645830,3339965,14860559,1483561,28123554,1000000,536000,418812,26158168,0,0,10574,28123554,0,28123554,0
41901,1939,Dallas,Mercantile,Dallas,48113,16857580,3691867,505510,19918952,363201,41337110,2000000,675000,708099,37920895,0,0,33116,41337110,0,41337110,0
41140,1939,Dallas,Republic National Bank,Dallas,48113,46835429,15343816,3187847,29844366,2722062,97933520,4000000,4000000,515700,89215857,0,0,201963,97933520,0,97933520,0
41136,1939,Dallas,American Exchange,Dallas,48113,52474515,21178619,2878125,63821639,3751124,144104022,8000000,3000000,3820783,128981420,0,0,301819,144104022,0,144104022,0
41141,1939,Darrouzett,First,Lipscomb,48295,145866,0,7749,76245,5202,235062,25000,11500,1073,197489,0,0,0,235062,0,235062,0
41142,1939,Dawson,First,Navarro,48349,102995,31000,7576,269248,8643,419462,50000,50000,14296,305166,0,0,0,419462,0,419462,0
41146,1939,De Leon,Farmers and Merchants,Comanche,48093,157808,87500,23130,283900,10913,563251,50000,24000,11119,478132,0,0,0,563251,0,563251,0
42018,1939,Decatur,First,Wise,48497,124504,125582,206611,200318,14329,671344,50000,31000,19584,570760,0,0,0,671344,0,671344,0
41148,1939,Del Rio,Del Rio,Val Verde,48465,984122,65000,14094,753467,117693,1934376,190000,67250,31974,1640277,0,0,4875,1934376,0,1934376,0
41149,1939,Denison,Citizens,Grayson,48181,633922,381398,1050560,1033230,83583,3182693,150000,75000,37817,2919876,0,0,0,3182693,0,3182693,0
41150,1939,Denison,State,Grayson,48181,1237646,87338,1297848,1330168,67409,4020409,100000,150000,251000,3515063,0,0,4346,4020409,0,4020409,0
41151,1939,Denton,Denton County,Denton,48121,686895,36500,584122,330358,35678,1673553,100000,35000,27599,1507049,0,0,3905,1673553,0,1673553,0
41152,1939,Deport,First,Lamar,48277,78482,60550,17751,140208,5411,302402,50000,33150,8295,210957,0,0,0,302402,0,302402,0
41155,1939,Dodd City,First,Fannin,48147,15395,9000,13192,104492,4000,146079,30000,7700,2504,105875,0,0,0,146079,0,146079,0
41156,1939,Dublin,Dublin,Erath,48143,571845,84900,26843,306059,10000,999647,60000,60000,56500,807010,0,0,16137,999647,0,999647,0
41158,1939,Eagle Lake,First,Colorado,48089,109039,413156,121024,408169,15577,1066965,75000,55000,32894,896571,0,0,7500,1066965,0,1066965,0
41159,1939,Eagle Pass,First,Maverick,48323,803269,562171,35815,1803959,123829,3329043,150000,150000,56665,2968049,0,0,4329,3329043,0,3329043,0
41160,1939,Eastland,Exchange,Eastland,48133,230248,19100,15626,222285,28548,515807,50000,0,9212,456595,0,0,0,515807,0,515807,0
41161,1939,Eddy,First,McLennan,48309,50614,15525,42483,124450,4500,237572,50000,16900,11542,159130,0,0,0,237572,0,237572,0
41162,1939,Edgewood,First,Van Zandt,48467,44473,0,16663,139650,6422,207208,37500,5000,1760,162948,0,0,0,207208,0,207208,0
41163,1939,Edinburg,First,Hidalgo,48215,339862,580327,64914,488740,12003,1485846,50000,35000,45472,1355370,0,0,4,1485846,0,1485846,0
41164,1939,El Campo,First,Wharton,48481,140982,185700,210318,671588,23528,1232116,50000,50000,36950,1090166,0,0,5000,1232116,0,1232116,0
41169,1939,El Paso,El Paso,El Paso,48141,5586980,1901918,1019236,5470527,69013,14047674,300000,450000,155970,13100454,0,0,41250,14047674,0,14047674,0
41170,1939,El Paso,State,El Paso,48141,9545895,4808950,1002896,10566213,285707,26209661,300000,700000,832908,24273612,0,0,103141,26209661,0,26209661,0
41165,1939,Eldorado,First,Schleicher,48413,414616,20000,5630,161272,5000,606518,75000,75000,18779,433989,0,0,3750,606518,0,606518,0
41167,1939,Elgin,Elgin,Bastrop,48021,139680,49000,212434,517956,39000,958070,50000,50000,15105,842965,0,0,0,958070,0,958070,0
41172,1939,Emory,First,Rains,48379,70900,0,67791,134210,3679,276580,25000,10500,47251,193829,0,0,0,276580,0,276580,0
42033,1939,Ennis,Citizens,Ellis,48139,292518,34000,77738,559137,20000,983393,50000,50000,6575,876818,0,0,0,983393,0,983393,0
41175,1939,Evant,First,Coryell,48099,77552,1800,10191,106821,3301,199665,25000,10000,1027,161138,0,0,2500,199665,0,199665,0
41176,1939,Fabens,First,El Paso,48141,160469,95625,57681,313727,28218,655720,50000,31000,3700,571020,0,0,0,655720,0,655720,0
41177,1939,Falfurrias,First,Brooks,48047,127325,53164,84947,252600,29502,547538,50000,10000,5269,482269,0,0,0,547538,0,547538,0
41178,1939,Falls City,Falls City,Karnes,48255,55101,45700,1650,49157,4500,156108,25000,11700,1668,117740,0,0,0,156108,0,156108,0
42049,1939,Farmersville,First,Collin,48085,143016,33825,43764,423771,17230,661606,50000,4800,9114,597542,0,0,150,661606,0,661606,0
41180,1939,Fayettesville,Farmers,Fayette,48149,30902,98350,85098,140237,3600,358187,25000,7000,1282,324905,0,0,0,358187,0,358187,0
41182,1939,Floresville,First,Wilson,48493,168182,72100,40414,353116,11360,645172,75000,30000,19617,520555,0,0,0,645172,0,645172,0
41184,1939,Floydada,First,Floyd,48153,459026,139800,107907,482750,14220,1203703,50000,21000,35548,1091807,0,0,5348,1203703,0,1203703,0
41186,1939,Follett,Follett,Lipscomb,48295,109276,14875,38335,135479,7501,305466,25000,10000,1599,268867,0,0,0,305466,0,305466,0
41188,1939,Forney,Farmers,Kaufman,48257,68781,7500,10300,214641,14002,315224,50000,25000,17305,222919,0,0,0,315224,0,315224,0
41191,1939,Fort Worth,Continental,Tarrant,48439,5641348,1703200,2090242,9820229,517715,19772734,750000,210000,335702,18477032,0,0,0,19772734,0,19772734,0
41190,1939,Fort Worth,First,Tarrant,48439,12630088,7205297,3314697,19353141,933131,43436354,1500000,600000,515205,40819388,0,0,1761,43436354,0,43436354,0
41192,1939,Fort Worth,Fort Worth,Tarrant,48439,19714267,11420784,4445111,17980796,2350190,55911148,2000000,1300000,1588476,50909836,0,0,112836,55911148,0,55911148,0
41195,1939,Franklin,First,Robertson,48395,157376,21300,17806,76788,3,273273,50000,25000,4402,193871,0,0,0,273273,0,273273,0
41902,1939,Fredericksburg,Fredericksburg,Gillespie,48171,292214,381024,304852,620190,29481,1627761,50000,85000,14090,1473671,0,0,5000,1627761,0,1627761,0
41196,1939,Freeport,Freeport,Brazoria,48039,92201,183900,62935,294421,17001,650458,50000,13500,8898,578060,0,0,0,650458,0,650458,0
41198,1939,Gainesville,First,Cooke,48097,552157,100000,238402,691953,67851,1650363,200000,5000,24537,1420826,0,0,0,1650363,0,1650363,0
41200,1939,Galveston,First,Galveston,48167,1317897,2561607,316104,1400420,88208,5684236,200000,200000,204835,5055972,0,0,23429,5684236,0,5684236,0
41201,1939,Galveston,City,Galveston,48167,2019434,572393,3324213,10268897,213165,16398102,200000,200000,253428,15640465,0,0,104209,16398102,0,16398102,0
41203,1939,Galveston,United States,Galveston,48167,5720380,2869000,483289,3866787,739415,13678871,500000,500000,399346,12261592,0,0,17933,13678871,0,13678871,0
41202,1939,Galveston,South Texas (Huchings-Sealy),Galveston,48167,6404278,50000,624237,4703878,347938,12130331,750000,270500,175344,10806395,0,0,128092,12130331,0,12130331,0
41205,1939,Garland,State,Dallas,48113,363095,74964,161180,375684,51005,1025928,100000,21000,3496,901432,0,0,0,1025928,0,1025928,0
41207,1939,Gatesville,Gatesville,Coryell,48099,314356,132851,179639,527041,39477,1193364,100000,62500,50874,979990,0,0,0,1193364,0,1193364,0
41210,1939,George West,First,Live Oak,48297,85446,55016,195523,141979,8024,485988,50000,14000,6083,410905,0,0,5000,485988,0,485988,0
41208,1939,Georgetown,First,Williamson,48491,105923,160450,130654,227063,8507,632597,50000,28500,17262,536835,0,0,0,632597,0,632597,0
41211,1939,Giddings,First,Lee,48287,125654,1300,253515,66314,18319,465102,60000,42400,6040,353062,0,0,3600,465102,0,465102,0
41213,1939,Gilmer,Farmers and Merchants,Upshur,48459,205653,163800,158300,679052,20802,1227607,50000,30000,21270,1126337,0,0,0,1227607,0,1227607,0
41212,1939,Gilmer,First,Upshur,48459,442221,67900,398374,851345,24930,1784770,100000,30500,38788,1615482,0,0,0,1784770,0,1784770,0
41214,1939,Glen Rose,First,Somervell,48425,109458,3839,30511,99860,6765,250433,25000,2000,4173,219260,0,0,0,250433,0,250433,0
41217,1939,Goliad,First,Goliad,48175,301708,87950,151458,334407,17416,892939,81400,50000,64482,694086,0,0,2971,892939,0,892939,0
45006,1939,Goose Creek,First,Harris,48201,224362,33800,375790,527768,38760,1200480,75000,10000,29805,1081968,0,0,3707,1200480,0,1200480,0
41219,1939,Gordon,First,Palo Pinto,48363,124962,0,1750,110975,5900,243587,50000,7900,1496,184191,0,0,0,243587,0,243587,0
41221,1939,Gorman,First,Eastland,48133,108133,49400,38171,253436,23845,472985,30000,10500,2316,430169,0,0,0,472985,0,472985,0
41222,1939,Graford,First,Palo Pinto,48363,95388,4172,2053,41546,3795,146954,25000,12700,1739,102985,0,4200,330,146954,0,146954,0
41223,1939,Graham,First,Young,48503,307003,195222,284276,563947,34810,1385258,100000,85000,17897,1182361,0,0,0,1385258,0,1385258,0
41224,1939,Graham,Graham,Young,48503,453358,142944,111853,527311,50549,1286015,100000,50000,75260,1054880,0,0,5875,1286015,0,1286015,0
41225,1939,Granbury,First,Hood,48221,189885,40500,31321,233695,16652,512053,80000,20000,28413,383640,0,0,0,512053,0,512053,0
41227,1939,Grand Saline,State,Van Zandt,48467,32684,72400,299381,453982,10530,868977,50000,50000,17600,751377,0,0,0,868977,0,868977,0
41228,1939,Grandview,First,Johnson,48251,101382,1000,19227,173170,6000,300779,40000,22500,2492,235787,0,0,0,300779,0,300779,0
41231,1939,Granger,Granger,Williamson,48491,61850,61117,38794,163200,12081,337042,35000,3500,3154,295388,0,0,0,337042,0,337042,0
41232,1939,Grapevine,Tarrant Co,Tarrant,48439,101059,2800,53755,249090,2500,409204,50000,25000,15000,319204,0,0,0,409204,0,409204,0
45007,1939,Greenville,Citizens,Hunt,48231,459291,407075,71737,849571,21734,1809408,100000,60000,22730,1626678,0,0,0,1809408,0,1809408,0
41233,1939,Greenville,Greenville Nat Exchange,Hunt,48231,1352568,694022,635040,1427014,197254,4305898,250000,250000,75000,3726498,0,0,4400,4305898,0,4305898,0
41235,1939,Groesbeck,Citizens,Limestone,48293,86412,0,28372,134743,15439,264966,50000,1000,661,213305,0,0,0,264966,0,264966,0
41236,1939,Groom,State,Carson,48065,96833,0,12660,42743,4250,156486,25000,5000,7696,118790,0,0,0,156486,0,156486,0
41237,1939,Groveton,First,Trinity,48455,239760,12900,92439,264720,11670,621489,50000,12000,13500,545114,0,0,875,621489,0,621489,0
41238,1939,Hale Center,First,Hale,48189,201684,8996,28488,70812,26768,336748,25000,2500,5034,304214,0,0,0,336748,0,336748,0
41239,1939,Hallettsville,First,Lavaca,48285,158817,50193,294890,418904,7576,930380,60000,51000,43893,775487,0,0,0,930380,0,930380,0
41241,1939,Hamilton,Perry,Hamilton,48193,167440,116900,75059,188348,5006,552753,50000,18000,31140,453613,0,0,0,552753,0,552753,0
41240,1939,Hamilton,Hamilton,Hamilton,48193,229916,76525,70478,135980,19243,532142,100000,66300,544,365298,0,0,0,532142,0,532142,0
41243,1939,Hamlin,Farmers and Merchants,Jones,48253,383885,40825,26620,376783,16002,844115,40000,21000,11293,771822,0,0,0,844115,0,844115,0
41244,1939,Handley,First,Tarrant,48439,143572,77125,19809,135551,5995,382052,25000,9000,2663,345389,0,0,0,382052,0,382052,0
41245,1939,Harlingen,First,Cameron,48061,612903,146069,223777,1006166,36296,2025211,100000,25000,25828,1871650,0,0,2733,2025211,0,2025211,0
41246,1939,Haskell,Haskell,Haskell,48207,79336,6000,35185,229778,19500,369799,50000,6600,6560,306639,0,0,0,369799,0,369799,0
41248,1939,Hebbronville,First,Jim Hogg,48247,232576,28000,216464,422155,12849,912044,75000,75000,7135,754908,0,0,1,912044,0,912044,0
41250,1939,Henderson,First,Rusk,48401,313129,259792,417659,1241770,57605,2289955,100000,50000,100036,2034969,0,0,4950,2289955,0,2289955,0
41904,1939,Henderson,Citizens,Rusk,48401,457042,181600,1040854,1722014,36822,3438332,100000,65000,120898,3152434,0,0,0,3438332,0,3438332,0
41905,1939,Henrietta,First,Clay,48077,206669,90600,161819,295877,1,754966,50000,50000,20,654946,0,0,0,754966,0,754966,0
41253,1939,Hereford,Western,Deaf Smith,48117,268061,69199,25278,217904,11702,592144,50000,2500,17917,521727,0,0,0,592144,0,592144,0
41254,1939,Hico,First,Hamilton,48193,56469,252400,3000,170249,1,482119,50000,50000,27179,352440,0,0,2500,482119,0,482119,0
41256,1939,Higgins,First,Lipscomb,48295,123105,2000,27877,215673,13000,381655,25000,12000,1269,343386,0,0,0,381655,0,381655,0
41257,1939,Hillsboro,Citizens,Hill,48217,416043,66000,95039,781104,29751,1387937,100000,92000,28188,1167749,0,0,0,1387937,0,1387937,0
41259,1939,Holland,First,Bell,48027,53551,57575,23397,106877,17002,258402,50000,10800,6639,185947,0,0,5016,258402,0,258402,0
45008,1939,Hondo,Hondo,Medina,48325,403288,26500,151051,240841,6826,828506,50000,18000,17358,743148,0,0,0,828506,0,828506,0
42007,1939,Honey Grove,First,Fannin,48147,211433,87900,17677,413552,10501,741063,50000,27500,6357,655962,0,0,1244,741063,0,741063,0
41265,1939,Houston,Harrisburg,Harris,48201,304996,27110,77118,1171985,17587,1598796,50000,45000,10584,1491712,0,0,1500,1598796,0,1598796,0
45010,1939,Houston,San Jacinto,Harris,48201,2157520,817033,1437461,4147196,725295,9284505,650000,73000,59594,8475031,0,0,26880,9284505,0,9284505,0
