id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,assets_check,diffA,capital,surpro,profits,totdep,circulation,billsred,otherliabs,liabs_check,diffL
1253,1939,kerhonkson,kerhonkson,Ulster,36111,174024,132200,29791,223136,3430,562581,562581,0,25000,30000,29747,476541,0,0,1293,562581,0
1254,1939,kinderhook,national union,Columbia,36021,216064,296647,184090,284532,7559,988892,988892,0,100000,56000,75285,755601,0,0,2006,988892,0
1256,1939,kingston,first nb of rondout,Ulster,36111,485071,85100,60675,703712,55267,1389825,1389825,0,200000,300000,142032,737269,0,0,10524,1389825,0
1258,1939,kingston,rondout,Ulster,36111,492906,397000,232549,366372,113150,1601977,1601977,0,150000,77450,27228,1347299,0,0,0,1601977,0
1259,1939,kingston,state of new york,Ulster,36111,1823914,1299620,834569,855107,58380,4871590,4871590,0,150000,400000,114174,4200209,0,0,7207,4871590,0
1261,1939,lacona,first,Oswego,36075,694699,42500,35348,142419,40418,955384,955384,0,130000,5443,11913,803904,0,0,4124,955384,0
1262,1939,la fargeville,first,Jefferson,36045,113922,49812,54723,63030,5188,286675,286675,0,25000,13500,3949,243426,0,0,800,286675,0
1263,1939,lake george,first,Warren,36113,250229,107500,77518,114390,9967,559604,559604,0,50000,75000,13241,421352,0,0,11,559604,0
1264,1939,lake ronkonkoma,nb,Suffolk,36103,179391,153966,40013,159903,10598,543871,543871,0,50000,3225,8921,481624,0,0,101,543871,0
1265,1939,lancaster,citizens,Erie,36029,417921,490576,753530,395702,69014,2126743,2126743,0,155000,45000,20872,1901870,0,0,4001,2126743,0
1268,1939,liberty,nb,Sullivan,36105,900589,522606,851280,440815,58921,2774211,2774211,0,100000,100000,59550,2512661,0,0,2000,2774211,0
1269,1939,liberty,sullivan county,Sullivan,36105,956552,457171,507654,757216,78775,2757368,2757368,0,235000,88000,59966,2370226,0,0,4176,2757368,0
1270,1939,lindenhurst,first,Suffolk,36103,240510,289458,200068,186574,61301,977911,977911,0,74250,10000,12648,872611,0,0,8402,977911,0
1272,1939,lisle,first,Broome,36007,82859,22500,72118,104391,1300,283168,283168,0,55000,30000,16898,180369,0,0,901,283168,0
1273,1939,little falls,little falls,Herkimer,36043,1035579,1404491,610004,872975,214755,4137804,4137804,0,200000,200000,148795,3584389,0,0,4620,4137804,0
1274,1939,livingston manor,livingston manor,Sullivan,36105,383815,92704,157751,189057,33997,857324,857324,0,132800,10000,18500,694071,0,0,1953,857324,0
1275,1939,livonia,stewart,Livingston,36051,546656,98459,207431,210536,12019,1075101,1075101,0,136000,0,-3659,942684,0,0,76,1075101,0
1276,1939,lockport,niagara county nb and tc,Niagara,36063,2495468,1584127,2603412,1631275,180248,8494530,8494530,0,500000,350000,201688,7418207,0,0,24635,8494530,0
1277,1939,long beach,national city,Nassau,36059,414935,89061,214005,581207,159460,1458668,1458668,0,100000,15000,10967,1331885,0,0,816,1458668,0
1278,1939,lowville,black river,Lewis,36049,323378,575500,429417,557333,102637,1988265,1988265,0,180000,64000,37388,1706877,0,0,0,1988265,0
1279,1939,lynbrook,lynbrook nb and tc,Nassau,36059,843620,1721317,400663,433955,105846,3505401,3505401,0,284250,83000,41944,3085884,0,0,10323,3505401,0
1280,1939,lynbrook,peoples nb and tc,Nassau,36059,1466257,297449,742513,437799,243915,3187933,3187933,0,197750,10000,66975,2909862,0,0,3346,3187933,0
1282,1939,lyons,lyons,Wayne,36117,411110,313322,878110,363179,62866,2028587,2028587,0,150000,30000,44356,1804231,0,0,0,2028587,0
1283,1939,lyons falls,lyons falls,Lewis,36049,152651,262318,77276,254862,8381,755488,755488,0,25000,30000,4730,695758,0,0,0,755488,0
1285,1939,mahopac,mahopac,Putnam,36079,496063,25380,116075,239148,53725,930391,930391,0,72000,16000,44743,781101,0,0,16547,930391,0
1286,1939,malone,citizens,Franklin,36033,157733,205222,456984,230139,5159,1055237,1055237,0,100000,28000,45228,882009,0,0,0,1055237,0
1287,1939,malone,farmers,Franklin,36033,911113,776509,353835,740839,65737,2848033,2848033,0,150000,150000,96267,2451766,0,0,0,2848033,0
1290,1939,marathon,first,Cortland,36023,279347,60400,62202,79827,2500,484276,484276,0,50000,23500,12787,397989,0,0,0,484276,0
1291,1939,marcellus,first,Onondaga,36067,509235,45669,105213,131354,14649,806120,806120,0,50000,35000,15106,704999,0,0,1015,806120,0
1292,1939,margaretville,peoples,Delaware,36025,178285,335860,311922,231167,10974,1068208,1068208,0,50000,50000,39778,928430,0,0,0,1068208,0
1294,1939,marion,first,Wayne,36117,509658,20176,92603,199080,20863,842380,842380,0,75000,45000,2490,719134,0,0,756,842380,0
1295,1939,marlboro,first,Ulster,36111,557276,175031,146902,183789,66165,1129163,1129163,0,106000,18000,7126,996415,0,0,1622,1129163,0
1296,1939,massena,first nb and tc,St Lawrence,36089,529255,507897,599384,976030,111984,2724550,2724550,0,195000,55000,61361,2411614,0,0,1575,2724550,0
1601,1939,mattituck,mattituck nb and tc,Suffolk,36103,444479,171675,94014,436098,30050,1176316,1176316,0,100000,57500,20677,994896,0,0,3243,1176316,0
1297,1939,maybrook,maybrook,Orange,36071,126972,40000,181448,64054,7930,420404,420404,0,50000,60000,26646,272558,0,10000,1200,420404,0
1300,1939,merrick,first,Nassau,36059,1028204,188066,173601,330299,132545,1852715,1852715,0,198500,0,13931,1591148,0,0,49136,1852715,0
1301,1939,mexico,first,Oswego,36075,237074,155300,16700,62174,18998,490246,490246,0,50000,7500,11124,419521,0,0,2101,490246,0
1302,1939,middleburgh,first,Schoharie,36095,295087,214857,341819,312352,14073,1178188,1178188,0,75880,54120,33379,1013732,0,0,1077,1178188,0
1306,1939,middleville,middleville,Herkimer,36043,202695,14700,146748,67679,18726,450548,450548,0,85000,0,-1637,347183,0,20000,2,450548,0
1307,1939,milford,milford,Otsego,36077,165963,25627,105556,37837,26467,361450,361450,0,77500,2500,10568,269644,0,0,1238,361450,0
1308,1939,millerton,millerton,Dutchess,36027,184808,323905,236406,253854,15188,1014161,1014161,0,100000,50000,45192,816458,0,0,2511,1014161,0
1309,1939,milton,first,Ulster,36111,243463,42997,27251,92973,10116,416800,416800,0,50000,0,9678,357122,0,0,0,416800,0
1310,1939,mineola,first,Nassau,36059,438239,929426,273529,444457,70482,2156133,2156133,0,244000,25000,79525,1801344,0,0,6264,2156133,0
1602,1939,mineola,central,Nassau,36059,450701,165343,444148,262863,92138,1415193,1415193,0,124240,5000,42467,1234283,0,0,9203,1415193,0
1603,1939,minoa,first,Onondaga,36067,377200,213750,225481,149959,4732,971122,971122,0,50000,50000,34597,836449,0,0,76,971122,0
1612,1939,montgomery,first,Orange,36071,181250,141800,84455,126269,7700,541474,541474,0,50000,30000,42547,417677,0,0,1250,541474,0
1314,1939,monticello,national union,Sullivan,36105,906206,521858,593700,1737955,136247,3895966,3895966,0,100000,250000,20453,3525508,0,0,5,3895966,0
1619,1939,montour falls,montour,Schuyler ,36097,109815,72921,135109,98672,35978,452495,452495,0,25000,45000,23093,358998,0,0,404,452495,0
1316,1939,moravia,first,Cayuga,36011,421954,261273,257422,249600,16588,1206837,1206837,0,130000,33000,26495,1017342,0,0,0,1206837,0
1317,1939,morris,first,Otsego,36077,147058,104882,321898,116975,32866,723679,723679,0,50000,30500,4384,638783,0,0,12,723679,0
1318,1939,morristown,frontier,St Lawrence,36089,106481,56592,36235,51004,7186,257498,257498,0,25000,15500,6466,210466,0,0,66,257498,0
1319,1939,morrisville,first,Madison,36053,264283,43447,78141,57397,27900,471168,471168,0,85000,0,2542,353626,0,30000,0,471168,0
1320,1939,mount kisco,mount kisco nb and tc,Westchester,36119,1632137,727694,1533710,2273178,154120,6320839,6320839,0,200000,200000,178331,5742508,0,0,0,6320839,0
1321,1939,mount morris,genesee river,Livingston,36051,842255,115782,579222,254522,79598,1871379,1871379,0,100000,100000,106568,1564811,0,0,0,1871379,0
1322,1939,mount vernon,first,Westchester,36119,1141880,2209540,4950843,4058906,997031,13358200,13358200,0,600000,600000,101776,12032667,0,0,23757,13358200,0
1324,1939,nanuet,nanuet,Rockland,36087,505624,174600,160731,195452,24030,1060437,1060437,0,66000,20000,17448,949648,0,0,7341,1060437,0
1325,1939,narrowsburg,first,Sullivan,36105,335537,73880,179649,60762,15225,665053,665053,0,112500,7000,2672,502881,0,40000,0,665053,0
1327,1939,newark valley,first,Tioga,36107,191847,10000,114226,65353,15992,397418,397418,0,50000,1600,6966,338175,0,0,677,397418,0
1328,1939,new berlin,nb,Chenango,36017,91301,734086,257343,302537,16207,1401474,1401474,0,50000,100000,35377,1216097,0,0,0,1401474,0
1329,1939,newburgh,highland quassaick nb and tc,Orange,36071,2442538,4399669,953127,2373131,158631,10327096,10327096,0,1174620,0,255728,8896711,0,0,37,10327096,0
1330,1939,newburgh,nb,Orange,36071,653651,536772,1266133,892410,119417,3468383,3468383,0,489120,56160,32323,2888398,0,0,2382,3468383,0
1331,1939,new hartford,first,Oneida,36065,547647,376800,281324,277589,29213,1512573,1512573,0,75000,45000,21780,1370793,0,0,0,1512573,0
1332,1939,new paltz,huguenot,Ulster,36111,342245,73750,237845,218045,25120,897005,897005,0,100000,200000,21508,575493,0,0,4,897005,0
1334,1939,new rochelle,central,Westchester,36119,879651,540250,92721,761061,155338,2429021,2429021,0,115000,50000,50564,2209913,0,0,3544,2429021,0
1336,1939,new york,first,New York,36061,47661526,289924055,158649417,251136775,5006028,752377801,752377801,0,10000000,100000000,9480006,628945806,0,0,3951989,752377801,0
1356,1939,new york,bayside,Queens,36081,1192163,670415,302628,871692,191028,3227926,3227926,0,200000,112500,101260,2797381,0,0,16785,3227926,0
1056,1939,new york,bensonhurst,Kings,36047,2089401,581943,121070,1212767,27288,4032469,4032469,0,200000,170000,43297,3595113,0,0,24059,4032469,0
1340,1939,new york,chase,New York,36061,617595108,820169816,247579384,1286896903,63039993,3035281204,3035281204,0,100270000,100270000,47673338,2734208785,0,0,52859081,3035281204,0
1342,1939,new york,college point,Queens,36081,725503,119240,164784,222340,77696,1309563,1309563,0,200000,32062,24902,1037919,0,0,14680,1309563,0
1343,1939,new york,commercial nb and tc,New York,36061,34382682,43260418,7059049,41176380,1179250,127057779,127057779,0,7000000,7000000,3631945,107832331,0,0,1593503,127057779,0
1058,1939,new york,flatbush,Kings,36047,1050342,711528,866506,878222,175198,3681796,3681796,0,225000,27999,107896,3301600,0,0,19301,3681796,0
1348,1939,new york,grace,New York,36061,14241184,6174700,5178256,15022142,614963,41231245,41231245,0,1500000,1500000,1057968,36491280,0,0,681997,41231245,0
1245,1939,new york,jamaica,Queens,36081,1958380,1037755,15752,1147450,107653,4266990,4266990,0,525000,,-144731,3835626,,,51095,4266990,0
1061,1939,new york,kingsboro,Kings,36047,646092,2255873,980771,1262140,144386,5289262,5289262,0,500000,300000,72469,4385006,0,0,31787,5289262,0
1062,1939,new york,lafayette,Kings,36047,3432305,3458181,1121520,2930608,403164,11345778,11345778,0,875000,100000,420937,9887768,0,0,62073,11345778,0
1293,1939,new york,mariner harbor,Richmond,36085,628339,363497,187832,601109,138071,1918848,1918848,0,200000,56500,30548,1620731,0,0,11069,1918848,0
1157,1939,new york,nb of far rockaway,Queens,36081,863412,652469,16752,943289,210203,2686125,2686125,0,500000,,34835,2125848,,,25442,2686125,0
1357,1939,new york,flushing,Queens,36081,854929,755911,516368,554842,110645,2792695,2792695,0,500000,81000,29629,2172876,0,0,9190,2792695,0
1355,1939,new york,national bronx,Bronx,36005,5378417,819088,1035396,3613701,205370,11051972,11051972,0,745000,255000,157294,9776442,0,0,118236,11051972,0
1361,1939,new york,national city,New York,36061,437109881,730681756,226413775,873722947,59183247,2327111606,2327111606,0,77500000,52500000,19863299,2072252691,0,0,104995616,2327111606,0
1352,1939,new york,national safety bank and tc,New York,36061,6354664,3151379,58001,12520558,499403,22584005,22584005,0,1014300,500000,523940,20260364,,,285401,22584005,0
1063,1939,new york,peoples,Kings,36047,935248,2507363,1276059,2462901,170482,7352053,7352053,0,550000,105000,345263,6338043,0,0,13747,7352053,0
1363,1939,new york,public nb and tc,New York,36061,57856208,32617950,16832552,67481341,3499418,178287469,178287469,0,7000000,7000000,4267966,157360983,0,0,2658520,178287469,0
1366,1939,new york,springfield gardens,Queens,36081,1122974,225500,389250,800661,91242,2629627,2629627,0,200000,7000,37967,2359947,0,0,24713,2629627,0
1422,1939,new york,staten island nb and tc,Richmond,36085,1410270,2043947,336007,640654,145555,4576433,4576433,0,500000,128875,146246,3748596,0,0,52716,4576433,0
1367,1939,new york,sterling nb and tc,New York,36061,15595058,3106430,2237494,12945446,119405,34003833,34003833,0,1500000,1750000,619106,29832790,0,0,301937,34003833,0
1496,1939,new york,tottenville,Richmond,36085,259153,768089,239673,572820,48607,1888342,1888342,0,375000,,-106416,1611488,,,8270,1888342,0
1370,1939,new york,woodside,Queens,36081,1154081,494802,705245,1555734,144098,4053960,4053960,0,200000,200000,61530,3575236,0,0,17194,4053960,0
1372,1939,nichols,nichols,Tioga,36107,242534,239000,72263,58354,9603,621754,621754,0,25000,50000,32883,513871,0,0,0,621754,0
1373,1939,norfolk,first,St Lawrence,36089,117651,63958,132712,54102,7259,375682,375682,0,25000,15500,10061,325121,0,0,0,375682,0
1374,1939,north creek,north creek,Warren,36113,353227,285881,297776,133976,113828,1184688,1184688,0,100000,58000,220,1026468,0,0,0,1184688,0
1375,1939,northport,first nb and tc,Suffolk,36103,351121,714172,68200,334623,41870,1509986,1509986,0,100000,53000,20339,1336644,0,0,3,1509986,0
1378,1939,north tarrytown,first,Westchester,36119,1055611,826425,54881,1327066,54747,3318730,3318730,0,100000,175000,82944,2957786,0,0,3000,3318730,0
1379,1939,norwich,chenango co nb and tc,Chenango,36017,744941,1018300,539125,363569,32590,2698525,2698525,0,200000,200000,113087,2182431,0,0,3007,2698525,0
1380,1939,norwich,nb and tc,Chenango,36017,2046312,3451621,357195,956215,152237,6963580,6963580,0,500000,255000,146541,6015172,0,0,46867,6963580,0
1381,1939,nyack,nyack nb and tc,Rockland,36087,2398518,4781264,1014465,1454221,224366,9872834,9872834,0,575000,375000,177996,8725655,0,0,19183,9872834,0
1382,1939,oceanside,oceanside,Nassau,36059,248076,304890,208761,252122,38316,1052165,1052165,0,125000,0,-5355,921383,0,0,11137,1052165,0
1605,1939,odessa,first,Schuyler ,36097,80548,64571,102765,51768,6458,306110,306110,0,50000,15000,1735,203872,0,35000,503,306110,0
1384,1939,old forge,first,Herkimer,36043,471312,50952,188426,121245,25311,857246,857246,0,97000,50000,13421,696324,0,0,501,857246,0
1385,1939,olean,first,Cattaraugus,36009,2928428,3031284,851007,1871528,461236,9143483,9143483,0,575000,270000,55560,8215663,0,0,27260,9143483,0
1386,1939,olean,exchange,Cattaraugus,36009,2260278,487675,2561824,1430268,443408,7183453,7183453,0,500000,460000,85566,6125203,0,0,12684,7183453,0
1387,1939,oneida,oneida valley,Madison,36053,924499,745710,1209798,682921,114249,3677177,3677177,0,200000,200000,102116,3169061,0,0,6000,3677177,0
1388,1939,oneonta,citizens nb and tc,Otsego,36077,1057414,654948,570229,1011485,126804,3420880,3420880,0,200000,125000,93320,3001060,0,0,1500,3420880,0
1389,1939,oneonta,wilber,Otsego,36077,1409602,1910490,753269,2165769,411925,6651055,6651055,0,375000,275000,201168,5794364,0,0,5523,6651055,0
1390,1939,ossining,first nb and tc,Westchester,36119,167752,543311,405034,826730,261907,2204734,2204734,0,200000,200000,34095,1770633,0,0,6,2204734,0
1391,1939,oswego,first and second nb and tc,Oswego,36075,1523191,1851583,1719926,951009,190753,6236462,6236462,0,400000,305000,68057,5443468,0,0,19937,6236462,0
1393,1939,oswego,first,Oswego,36075,355732,541898,576167,284448,55509,1813754,1813754,0,100000,100000,70511,1543243,0,0,0,1813754,0
1394,1939,oswego,oswego,Oswego,36075,378856,276272,243069,397072,48528,1343797,1343797,0,150000,100185,9544,1084066,0,0,2,1343797,0
1621,1939,painted post,first,Steuben,36101,227931,20081,21752,171197,19598,460559,460559,0,50000,25000,15300,370259,0,0,0,460559,0
1398,1939,patchogue,peoples,Suffolk,36103,519143,252128,428070,405230,23044,1627615,1627615,0,100000,37500,17874,1464421,0,0,7820,1627615,0
1399,1939,pawling,nb,Dutchess,36027,233760,41865,331301,204920,20245,832091,832091,0,100000,100000,36752,592339,0,0,3000,832091,0
1400,1939,pearl river,first nb and tc,Rockland,36087,689215,78094,131634,762876,96520,1758339,1758339,0,133500,16900,44466,1545659,0,0,17814,1758339,0
1401,1939,peekskill,peekskill nb and tc,Westchester,36119,281436,920484,99778,556173,71548,1929419,1929419,0,200000,10000,14823,1702816,0,0,1780,1929419,0
1402,1939,peekskill,westchester county,Westchester,36119,1268244,1993000,804917,1198789,266890,5531840,5531840,0,600000,250000,235000,4431822,0,0,15018,5531840,0
1404,1939,perry,first,Wyoming,36121,248769,424966,572052,274060,53030,1572877,1572877,0,152200,5700,31291,1383686,0,0,0,1572877,0
1408,1939,pine plains,stissing,Dutchess,36027,104165,45240,72196,148347,4634,374582,374582,0,45000,45000,16161,267521,0,0,900,374582,0
1409,1939,pittsford,pittsford,Monroe,36055,457640,153922,124557,213949,24617,974685,974685,0,54000,21000,24497,868973,0,0,6215,974685,0
1412,1939,plattsburgh,plattsburg nb and tc,Clinton,36019,2882277,3343895,1358907,1323820,225632,9134531,9134531,0,1070000,0,159902,7875875,0,0,28754,9134531,0
1413,1939,pleasantville,first,Westchester,36119,407419,215640,481056,742825,66709,1913649,1913649,0,200000,101500,17621,1594528,0,0,0,1913649,0
1414,1939,poland,citizens,Herkimer,36043,457313,35012,84062,85403,38753,700543,700543,0,70000,60000,15595,523614,0,30000,1334,700543,0
1415,1939,port byron,nb,Cayuga,36011,178640,32600,62970,76614,7752,358576,358576,0,25000,15000,8516,310060,0,0,0,358576,0
1416,1939,port chester,first nb and tc,Westchester,36119,3165572,349820,676781,913729,540985,5646887,5646887,0,550000,0,-145830,5193404,0,342,48971,5646887,0
1417,1939,port henry,citizens,Essex,36031,429595,172178,532130,330315,29528,1493746,1493746,0,169000,111000,43655,1165849,0,0,4242,1493746,0
1418,1939,port jefferson,first,Suffolk,36103,357153,585592,111247,190153,35964,1280109,1280109,0,100000,100000,19586,1058418,0,0,2105,1280109,0
1419,1939,port jervis,first,Orange,36071,632031,738975,622853,531546,138310,2663715,2663715,0,200000,200000,34089,2224779,0,0,4847,2663715,0
1420,1939,port jervis,nb and tc,Orange,36071,170631,712087,894126,597192,135111,2509147,2509147,0,233000,10000,98237,2167910,0,0,0,2509147,0
1421,1939,port leyden,port leyden,Lewis,36049,76691,84379,55391,68385,9648,294494,294494,0,50000,7000,3494,233368,0,0,632,294494,0
1424,1939,port washington,port washington nb and tc,Nassau,36059,1109873,1452826,902910,1648343,237946,5351898,5351898,0,500125,35000,5498,4806300,0,0,4975,5351898,0
1425,1939,potsdam,citizens,St Lawrence,36089,1031346,42380,130747,245999,122284,1572756,1572756,0,270000,0,-35692,1336551,0,0,1897,1572756,0
1426,1939,poughkeepsie,first,Dutchess,36027,2032882,3817869,1595891,1713215,127366,9287223,9287223,0,490450,320000,84766,8382859,0,0,9148,9287223,0
1427,1939,poughkeepsie,fallkill nb and tc,Dutchess,36027,1203952,1504559,758508,1535561,72767,5075347,5075347,0,250000,250000,499599,4058821,0,0,16927,5075347,0
1428,1939,poughkeepsie,farmers and manufacturers,Dutchess,36027,623655,650969,201301,711404,72360,2259689,2259689,0,200000,200000,58000,1795116,0,0,6573,2259689,0
1429,1939,poughkeepsie,merchants nb and tc,Dutchess,36027,689465,1559638,282072,738533,159101,3428809,3428809,0,442000,0,30897,2943814,0,0,12098,3428809,0
1433,1939,red creek,red creek,Wayne,36117,291179,21050,25280,86929,23202,447640,447640,0,50000,22000,20491,355149,0,0,0,447640,0
1434,1939,red hook,first,Dutchess,36027,610048,352000,461542,291667,15517,1730774,1730774,0,100000,100000,70067,1456707,0,0,4000,1730774,0
1435,1939,redwood,redwood,Jefferson,36045,186664,156544,107262,271549,35618,757637,757637,0,25000,50000,21966,660671,0,0,0,757637,0
1436,1939,remsen,first,Oneida,36065,114231,238450,208034,62301,9377,632393,632393,0,50000,11500,18804,551549,0,0,540,632393,0
1438,1939,rhinebeck,first,Dutchess,36027,396399,76173,141139,148120,25802,787633,787633,0,125000,32500,65985,563921,0,0,227,787633,0
1439,1939,richfield springs,first,Otsego,36077,567787,611880,301011,212118,29563,1722359,1722359,0,205000,45000,16163,1456196,0,0,0,1722359,0
1441,1939,riverhead,suffolk county,Suffolk,36103,769421,730888,878964,941440,145471,3466184,3466184,0,150000,200000,70475,3045709,0,0,0,3466184,0
1445,1939,rockville centre,nassau county,Nassau,36059,1935175,906920,2189545,864084,266140,6161864,6161864,0,500020,88500,180989,5390124,0,0,2231,6161864,0
1446,1939,rome,farmers nb and tc,Oneida,36065,1739681,1385380,822655,1081048,379880,5408644,5408644,0,350000,205000,140456,4712092,0,0,1096,5408644,0
1449,1939,roscoe,first nb and tc,Sullivan,36105,867396,72174,278355,303854,65505,1587284,1587284,0,173725,25000,28649,1359908,0,0,2,1587284,0
1450,1939,roslyn,roslyn,Nassau,36059,507999,97137,395215,642516,88673,1731540,1731540,0,109000,36000,31530,1543390,0,0,11620,1731540,0
1452,1939,roxbury,nb,Delaware,36025,184522,115483,241643,193998,13848,749494,749494,0,75000,25000,13964,635510,0,0,20,749494,0
1453,1939,rye,rye,Westchester,36119,893474,926281,974442,818032,237363,3849592,3849592,0,550000,0,-85229,3377936,0,0,6885,3849592,0
1454,1939,st johnsville,first,Montgomery,36057,244347,999569,297514,330444,25544,1897418,1897418,0,100000,200000,81754,1515664,0,0,0,1897418,0
1455,1939,st regis falls,st regis falls,Franklin,36033,229453,38737,32234,111006,2685,414115,414115,0,25000,25000,7035,356380,0,0,700,414115,0
1458,1939,salem,salem,Washington,36115,121374,352434,379773,187085,5580,1046246,1046246,0,50000,60000,27403,908835,0,0,8,1046246,0
1456,1939,salamanca,first,Cattaraugus,36009,346394,338924,101445,490884,21687,1299334,1299334,0,112500,37500,46914,1102420,0,0,0,1299334,0
1459,1939,saranac lake,adirondack nb and tc,Franklin,36033,929242,854475,398087,1009831,100129,3291764,3291764,0,230000,100000,21063,2940002,0,0,699,3291764,0
1460,1939,saranac lake,saranac lake,Franklin,36033,1346198,1066563,397766,653529,151851,3615907,3615907,0,190000,150000,159006,3116901,0,0,0,3615907,0
1462,1939,saugerties,first nb and tc,Ulster,36111,909930,517469,279778,460503,143803,2311483,2311483,0,238000,28000,20805,2009668,0,0,15010,2311483,0
1466,1939,scarsdale,scarsdale nb and tc,Westchester,36119,1941864,1657953,1360306,1488582,26368,6475073,6475073,0,200000,400000,164758,5696151,0,0,14164,6475073,0
1467,1939,schenectady,mohawk,Schenectady,36093,2437499,1606042,1056646,1534961,266187,6901335,6901335,0,453590,135000,124332,6158491,0,0,29922,6901335,0
1468,1939,schenectady,union,Schenectady,36093,2674911,1489518,2610924,1660314,93911,8529578,8529578,0,400000,305000,88426,7690591,0,0,45561,8529578,0
1469,1939,schenevus,schenevus,Otsego,36077,196059,126405,83596,33836,10239,450135,450135,0,79610,5390,8287,356847,0,0,1,450135,0
1470,1939,schuylerville,nb,Saratoga,36091,399381,124794,258058,166380,3519,952132,952132,0,50000,65000,22115,814997,0,0,20,952132,0
1471,1939,seaford,seaford,Nassau,36059,335760,109510,269232,146632,51177,912311,912311,0,50000,27000,26937,803018,0,0,5356,912311,0
1472,1939,sharon springs,first,Schoharie,36095,115087,10100,190940,94359,3120,413606,413606,0,50000,14200,28296,321108,0,0,2,413606,0
1474,1939,sherrill,first,Oneida,36065,256765,7500,94521,152275,5837,516898,516898,0,75000,1537,3334,437027,0,0,0,516898,0
1614,1939,sidney,first,Delaware,36025,551964,504201,91434,187062,53131,1387792,1387792,0,125000,3400,20312,1233115,0,0,5965,1387792,0
1476,1939,silver creek,first,Chautauqua,36013,376403,57500,130514,283552,37959,885928,885928,0,98488,5000,10244,772196,0,0,0,885928,0
1477,1939,silver creek,silver creek,Chautauqua,36013,586344,126375,148437,133104,109669,1103929,1103929,0,147750,1250,16454,936577,0,0,1898,1103929,0
1478,1939,silver springs,silver springs,Wyoming,36121,69550,71894,163699,62092,5890,373125,373125,0,25000,25000,42622,280503,0,0,0,373125,0
1479,1939,skaneateles,nb and tc,Onondaga,36067,165904,402465,276203,293602,92140,1230314,1230314,0,142000,25000,22965,1040149,0,0,200,1230314,0
1481,1939,southampton,first,Suffolk,36103,648757,509370,617734,471731,235690,2483282,2483282,0,276000,100000,39939,2067324,0,0,19,2483282,0
1482,1939,south fallsburg,south fallsburg,Sullivan,36105,309087,97653,80611,241224,19400,747975,747975,0,75000,30000,13714,628850,0,0,411,747975,0
1484,1939,south otselic,otselic valley,Chenango,36017,252928,54500,39796,79520,4283,431027,431027,0,68320,19120,14974,328613,0,0,0,431027,0
1485,1939,sparkill,first,Rockland,36087,265163,285320,425185,318535,11524,1305727,1305727,0,107000,43000,14823,1139650,0,0,1254,1305727,0
1486,1939,spring valley,first,Rockland,36087,1768301,200000,216950,695251,17677,2898179,2898179,0,250000,170000,8956,2452513,0,0,16710,2898179,0
1487,1939,springville,citizens,Erie,36029,798118,372784,493009,275989,50896,1990796,1990796,0,200000,100000,64981,1624815,0,0,1000,1990796,0
1488,1939,stamford,nb,Delaware,36025,846872,294408,290878,287320,38359,1757837,1757837,0,100000,100000,24691,1533146,0,0,0,1757837,0
1489,1939,suffern,suffern nb and tc,Rockland,36087,2388813,558856,1213297,1019696,143097,5323759,5323759,0,350000,295000,137620,4541139,0,0,0,5323759,0
1606,1939,syracuse,lincoln nb and tc,Onondaga,36067,8918847,7475100,2376807,5854231,537243,25162228,25162228,0,1200000,725000,471676,22717604,0,0,47948,25162228,0
1490,1939,syracuse,merchants nb and tc,Onondaga,36067,5180710,2559790,1300471,2598204,637838,12277013,12277013,0,750000,350000,247294,10859355,0,0,70364,12277013,0
1493,1939,tarrytown,tarrytown nb and tc,Westchester,36119,1051162,229371,385820,548598,210092,2425043,2425043,0,200000,75000,24350,2117270,0,0,8423,2425043,0
1494,1939,theresa,farmers,Jefferson,36045,242532,38400,139560,90793,30264,541549,541549,0,50000,21500,55488,414516,0,0,45,541549,0
1495,1939,ticonderoga,ticonderoga,Essex,36031,499206,32087,159680,484145,109977,1285095,1285095,0,200000,0,-54582,1139677,0,0,0,1285095,0
1498,1939,troy,manufacturers,Rensselaer,36083,4396238,7099592,7424871,5255847,681490,24858038,24858038,0,1400000,1300000,415494,21660588,0,0,81956,24858038,0
1499,1939,troy,national city,Rensselaer,36083,259153,768089,239673,572820,48607,1888342,1888342,0,375000,0,-106416,1611488,0,0,8270,1888342,0
1500,1939,troy,union,Rensselaer,36083,3357441,1776648,932687,702336,227009,6996121,6996121,0,600000,50000,144779,6201342,0,0,0,6996121,0
1503,1939,tuckahoe,first nb and tc,Westchester,36119,1476835,558369,539366,939679,227436,3741685,3741685,0,356500,20000,81070,3250732,0,0,33383,3741685,0
1505,1939,tully,first,Onondaga,36067,295112,63300,157926,95937,22993,635268,635268,0,50900,0,18440,565928,0,0,0,635268,0
1506,1939,tupper lake,tupper lake,Franklin,36033,368849,72162,379053,328946,37325,1186335,1186335,0,50000,50000,111008,975327,0,0,0,1186335,0
1628,1939,tuxedo,nb,Orange,36071,65570,352036,94708,128786,37480,678580,678580,0,50000,20000,5313,602887,0,0,380,678580,0
1508,1939,unadilla,unadilla,Otsego,36077,284705,318331,85595,645602,20009,1354242,1354242,0,96500,43800,34409,1179532,0,0,1,1354242,0
1510,1939,utica,oneida nb and tc,Oneida,36065,4102444,3858472,1362014,2611781,503340,12438051,12438051,0,760000,350000,326931,10954941,0,0,46179,12438051,0
